step,active_joint_pos,sde_joint_1_pos,sde_joint_2_pos,sde_joint_3_pos,sde_joint_4_pos,sde_joint_5_pos,rfe_1_x,rfe_1_y,rfe_1_z,rfe_2_x,rfe_2_y,rfe_2_z,rfe_3_x,rfe_3_y,rfe_3_z,rfe_4_x,rfe_4_y,rfe_4_z,rfe_5_x,rfe_5_y,rfe_5_z,rfe_6_x,rfe_6_y,rfe_6_z
808,-4.446393439911918e-05,-0.12312836581761949,-0.07819192101573655,0.020103811139784673,0.07299167892304377,0.08935266426049167,0.0,0.0,0.5,0.11999999989472816,-4.002074601111658e-09,0.49999497354792993,0.3581870442303311,-2.3447153408757087e-05,0.4705512753921587,0.5933457189147815,-6.163498167657872e-05,0.4225888290164515,0.8294388064218556,-9.597387357177461e-05,0.3794604989743845,1.0680506947230644,-0.00011649624033121358,0.35368519412334737
809,-5.238670612522575e-05,-0.1233003307346007,-0.07817673323160369,0.019689474791941854,0.07290533724803394,0.08924919375148771,0.0,0.0,0.5,0.11999999988137751,-4.248275091416488e-09,0.49999466432956513,0.3581817149570345,-2.3481699567267902e-05,0.4705078867431988,0.5933324024198184,-6.170069477829247e-05,0.4225062958832233,0.8294005220735723,-9.614823317036084e-05,0.37924151001170797,1.0679952277065548,-0.00011679685613340344,0.35330763221557454
810,-5.673266673273435e-05,-0.12347563418094902,-0.07816226480183815,0.01927364828071743,0.07281943267540775,0.08914460207852652,0.0,0.0,0.5,0.11999999983533796,-5.005250698847461e-09,0.49999371359726047,0.35817640674734463,-2.3516570218711167e-05,0.4704640905435787,0.5933191851608688,-6.176640127050985e-05,0.4224237710513155,0.8293622133537988,-9.63227683831635e-05,0.37902230048441926,1.067939610336476,-0.00011709778840028766,0.35292967284041554
811,-5.756193141113297e-05,-0.12365419760683088,-0.07814850959489474,0.01885629702379246,0.07273396547998688,0.08903892207593832,0.0,0.0,0.5,0.11999999980688428,-5.420482423733623e-09,0.49999319208215365,0.35817109789452684,-2.3551053179508826e-05,0.47042078126853015,0.5933059377507469,-6.183180909847456e-05,0.42234162133022163,0.8293237095172088,-9.649736377616096e-05,0.3788030153730536,1.067883651951345,-0.00011739906304611608,0.3525512834503689
812,-5.4937940044685e-05,-0.12383593912228025,-0.07813546073297778,0.018437386293189074,0.07264893579215669,0.08893218599172781,0.0,0.0,0.5,0.11999999980119744,-5.499713929457201e-09,0.4999930925704239,0.3581657889804649,-2.3585150699512357e-05,0.4703779560923186,0.5932926618975772,-6.189691590310483e-05,0.42225984968289326,0.8292850110320079,-9.667201871654059e-05,0.37858365547248607,1.0678273520375903,-0.00011770068116793227,0.3521724626676946
813,-4.892683578980584e-05,-0.12402077417910376,-0.07812311069664184,0.01801688132489101,0.07256434361108112,0.0888244255008446,0.0,0.0,0.5,0.11999999981890937,-5.249006534827126e-09,0.4999934074492876,0.3581604805860556,-2.3618865343629072e-05,0.4703356117935257,0.5932793593488559,-6.19617194983217e-05,0.4221784588549518,0.8292461184246829,-9.68467326267401e-05,0.3783642215080971,1.0677707101446936,-0.00011800264382698639,0.3517932091594948
814,-4.8402997804313385e-05,-0.12419909520410018,-0.07810996067937669,0.017593481726630476,0.0724799939218888,0.08871557952324222,0.0,0.0,0.5,0.11999999985636987,-4.67467984068863e-09,0.49999412878156857,0.35815517328967095,-2.3652199943892914e-05,0.4702937448152151,0.5932660318821316,-6.202621785408504e-05,0.42209745139600385,0.8292070322686297,-9.702150497797181e-05,0.3781447141439475,1.0677137258730371,-0.0001183049520502696,0.35141352163579076
815,-5.328615977268683e-05,-0.12437100584281303,-0.07809601744910342,0.01716722399976538,0.07239588602281506,0.08860567837270689,0.0,0.0,0.5,0.119999999859429,-4.62463011175905e-09,0.49999419164210684,0.3581498888821002,-2.3685863374258274e-05,0.4702514648389313,0.5932528089020039,-6.209070202877376e-05,0.42201646174799046,0.8291679222226332,-9.71964516779107e-05,0.37792498780459666,1.0676565879470958,-0.00011860758175298092,0.35103343034637224
816,-5.4663070312436634e-05,-0.1245461598158554,-0.07808278339326659,0.016739415459471604,0.07231221447748354,0.08849484425085018,0.0,0.0,0.5,0.11999999982963512,-5.091188359874555e-09,0.4999936056628571,0.35814462679914066,-2.371985241057648e-05,0.47020877591405436,0.5932396886013215,-6.215517447501826e-05,0.42193548683039217,0.829128786325079,-9.737157388147519e-05,0.37770504103932173,1.067599294169225,-0.0001189105329234986,0.3506529353056012
817,-5.259601283117481e-05,-0.12472447669187474,-0.07807025178179527,0.016310022125622322,0.07222897936303305,0.08838310688842058,0.0,0.0,0.5,0.11999999982071691,-5.2227443011474735e-09,0.49999344043364496,0.35813936513560146,-2.3753455852412395e-05,0.4701665712810612,0.593226540925841,-6.22193438366061e-05,0.42185489257555153,0.8290894525784165,-9.754675581783912e-05,0.37748501925205286,1.0675416519910976,-0.00011921383037680444,0.3502720053470703
818,-4.715050153821522e-05,-0.12490587280516895,-0.07805841515606722,0.0158790098942225,0.07214618061463116,0.0882704954722227,0.0,0.0,0.5,0.11999999983401956,-5.0252487596674875e-09,0.4999936884804637,0.3581341044682089,-2.378667621192742e-05,0.4701248477847485,0.5932133676039615,-6.22832079599942e-05,0.4217746816881502,0.8290499214797217,-9.772199687884985e-05,0.37726492320646565,1.067483660917678,-0.00011951747509145825,0.34989063924158664
819,-4.720963724327786e-05,-0.12508073063933742,-0.07804577294888708,0.015445074022008518,0.07206362365969486,0.08815694667907789,0.0,0.0,0.5,0.11999999986660981,-4.504961244013785e-09,0.49999434194161096,0.3581288453725081,-2.3819516309634383e-05,0.47008360188267445,0.593200170402028,-6.234676486361331e-05,0.4216948566569825,0.8290101935834576,-9.789729651220487e-05,0.37704475359625766,1.067425320516744,-0.00011982146801187528,0.3495088358030267
820,-5.269073634688409e-05,-0.12524915668082864,-0.07803233228733344,0.015008251994429763,0.07198130775263659,0.08804248841178286,0.0,0.0,0.5,0.11999999986627503,-4.5106113230276495e-09,0.49999433484532857,0.35812360983163516,-2.385268563659806e-05,0.47004194248128545,0.593187079491474,-6.241030573515295e-05,0.4216150517614796,0.8289704398883944,-9.807277110329438e-05,0.3768243642458306,1.067366821406682,-0.00012012578575588484,0.3491266243984786
821,-5.467095857593056e-05,-0.1254208159657319,-0.07801959738918528,0.01456985686614559,0.0718994268486609,0.08792724025624775,0.0,0.0,0.5,0.1199999998334212,-5.0342990508163156e-09,0.49999367711364545,0.35811839726137784,-2.3886180817589825e-05,0.4699998738197555,0.5931740929997598,-6.247383302171046e-05,0.42153526392822394,0.8289306583686591,-9.824842175984046e-05,0.37660375376398864,1.0673081613230484,-0.0001204304282314121,0.3487440051436459
822,-5.3211561503454046e-05,-0.1255956293551589,-0.07800756166157774,0.01412985533735913,0.07181798097263425,0.08781122959310206,0.0,0.0,0.5,0.11999999982066517,-5.223497979689576e-09,0.49999343948705366,0.3581131855480605,-2.39192900478846e-05,0.46995828989747535,0.5931610800620696,-6.253705535807727e-05,0.42145585910066447,0.8288906756446256,-9.84241321883583e-05,0.3763830682107904,1.0672491457686164,-0.00012073541937288488,0.34836094797771316
823,-4.837704997744903e-05,-0.12577351445281332,-0.07799621778233957,0.01368821397068356,0.07173697000803433,0.08769448329137945,0.0,0.0,0.5,0.11999999983011178,-5.084060921131591e-09,0.4999936146146466,0.35810797526494864,-2.3952015792665356e-05,0.469917187618283,0.5931480423901454,-6.259997062044052e-05,0.42137683994628333,0.8288504921862322,-9.859990175136944e-05,0.3761623083869696,1.067189774206304,-0.00012104076008126572,0.34797745176919276
824,-4.905281178464033e-05,-0.1259448506897767,-0.07798406449439453,0.01324362436383561,0.07165619999659852,0.08757693602585451,0.0,0.0,0.5,0.11999999985957968,-4.622150945037689e-09,0.49999419475584506,0.3581027669842216,-2.398436082574478e-05,0.4698765634983788,0.5931349817341529,-6.266257685578729e-05,0.42129820891799213,0.8288101085214841,-9.877572986722398e-05,0.3759414750230615,1.067130046162805,-0.00012134645122444358,0.3475935154280674
825,-5.515381971172188e-05,-0.12610974726723667,-0.07797110929083553,0.012796124892563427,0.0715756701533526,0.08745861345098312,0.0,0.0,0.5,0.1199999998556293,-4.686716127798854e-09,0.499994113664454,0.3580975828621963,-2.4017034726859064e-05,0.469835526332848,0.5931220289334604,-6.272516513780396e-05,0.42121960043838336,0.8287696968594053,-9.895173331489964e-05,0.37572042144909373,1.0670701540061,-0.0001216524701664266,0.3472091673842017
826,-5.7754397684503854e-05,-0.12627787322993073,-0.07795885712555986,0.012347033478647596,0.07149557365653735,0.08733963261841239,0.0,0.0,0.5,0.11999999981748338,-5.2696326045509845e-09,0.4999933815437358,0.35809242229582106,-2.4050033966688086e-05,0.4697940805543738,0.5931091820528095,-6.278773789627362e-05,0.4211410114557419,0.8287292551107929,-9.912791315202379e-05,0.3754991463367285,1.0670100954050408,-0.00012195881673995862,0.3468244078476523
827,-5.691527017832157e-05,-0.1264491501747824,-0.07794730146952447,0.011896317383157445,0.07141591047193009,0.08722001871174466,0.0,0.0,0.5,0.1199999997998658,-5.5181029830813556e-09,0.49999306947447847,0.3580872629845003,-2.4082646676574978e-05,0.46975312024266747,0.5930963095232205,-6.285000398961925e-05,0.42106280763272746,0.8286886086503673,-9.930415264711244e-05,0.37527779629626473,1.0669496740646454,-0.00012226551396642824,0.3464392079045109
828,-5.269988558221927e-05,-0.1266234970037538,-0.0779364351542921,0.011443943796796,0.07133668043617596,0.08709979643886345,0.0,0.0,0.5,0.11999999980563911,-5.4379291404709515e-09,0.49999317016974715,0.35808210549961667,-2.4114875309612247e-05,0.46971264231674087,0.5930834130475846,-6.291196133276682e-05,0.42098499158810965,0.8286477579302851,-9.948045113883601e-05,0.37505637215828497,1.0668888894161432,-0.00012257256267242237,0.34605356651654695
829,-4.5174739207329006e-05,-0.12680082958262276,-0.07792625031736011,0.010989879810116721,0.07125788324948325,0.08697899003417643,0.0,0.0,0.5,0.11999999983336335,-5.035173208020458e-09,0.4999936760157376,0.3580769504101844,-2.4146722584931972e-05,0.4696726433614745,0.5930704943596904,-6.297360799303284e-05,0.4209075657492672,0.8286067034509101,-9.965680801494478e-05,0.3748348746917643,1.0668277409436946,-0.00012287996365415962,0.3456674826837966
830,-4.32347025522142e-05,-0.12697151654948535,-0.07791524353443734,0.010532811627442799,0.07117932552753713,0.08685753189044752,0.0,0.0,0.5,0.11999999987755458,-4.316188432877405e-09,0.49999457903301525,0.3580717982836402,-2.4178191515096917e-05,0.4696331195931941,0.5930575552287066,-6.303494220390293e-05,0.42083053233486195,0.828565445767641,-9.983322271796391e-05,0.37461330459684306,1.066766228192576,-0.0001231877176762759,0.3452809554458403
831,-4.680208243622536e-05,-0.12713565962613105,-0.07790342085733053,0.01007277748518826,0.07110100616312898,0.08673544503259178,0.0,0.0,0.5,0.11999999988784563,-4.130829006087928e-09,0.49999481183733985,0.35806667149964455,-2.4209992356151742e-05,0.4695931789575725,0.5930447273915483,-6.309625514826224e-05,0.42075352563038465,0.8285241586769373,-0.00010000981261154619,0.3743915144693159,1.0667045457836488,-0.00012349580300567988,0.34489401209868514
832,-5.5781996439029074e-05,-0.12729337886504116,-0.07789079148353534,0.009609817932020637,0.07102292448254942,0.08661275229618241,0.0,0.0,0.5,0.11999999986857393,-4.471671787935994e-09,0.49999438375188987,0.3580615694590247,-2.4242122251553837e-05,0.46955282504233486,0.5930320089883403,-6.315754963101613e-05,0.42067654211298605,0.8284828402217612,-0.00010018657885178925,0.37416950285716855,1.0666426915416316,-0.00012380421935563498,0.344506653002437
833,-6.12296550094045e-05,-0.12745436528845122,-0.07787886409495373,0.009145260145246099,0.07094527288731685,0.08648956758349684,0.0,0.0,0.5,0.11999999981330214,-5.329651304571083e-09,0.49999330616255255,0.3580564915124179,-2.427457691831709e-05,0.46951206322673256,0.5930193978924564,-6.321882783159245e-05,0.4205995790453847,0.8284414880901932,-0.00010036352233963026,0.37394726862885375,1.0665806628946264,-0.00012411296647646215,0.34411887847069
834,-6.320349129714607e-05,-0.1276185430642362,-0.07786763261657961,0.008679072242830372,0.07086805132886495,0.08636591327798589,0.0,0.0,0.5,0.1199999997750558,-5.850143980079547e-09,0.4999926524437324,0.3580514150577827,-2.4306643183040486e-05,0.4694717892291683,0.5930067613247043,-6.327979844010761e-05,0.420523002301563,0.8283999256151573,-0.00010054052552219776,0.3737249594261818,1.0665182606977999,-0.00012442206612122667,0.34373066118230905
835,-6.176476901424097e-05,-0.1277858335404184,-0.07785709031777738,0.00821122223512819,0.07079125962857072,0.08624181132596521,0.0,0.0,0.5,0.11999999976031915,-6.0387327686250596e-09,0.4999924155834534,0.3580463406649707,-2.433832333336085e-05,0.4694320001764878,0.5929941009574106,-6.33404593444812e-05,0.4204468145343001,0.8283581531955948,-0.0001007175876780323,0.37350257615543614,1.0664554843062746,-0.0001247315190276569,0.3433420002109616
836,-5.6976589558981934e-05,-0.12795615632748472,-0.07784722998035691,0.00774167818714235,0.070714897499083,0.08611728325192092,0.0,0.0,0.5,0.11999999977110681,-5.901271068246513e-09,0.4999925882300723,0.35804126890173293,-2.4369619929637033e-05,0.4693926928529631,0.5929814184957114,-6.340080858516426e-05,0.4203710182046474,0.8283161712809558,-0.0001008947081352982,0.37328011966028485,1.0663923331307517,-0.0001250413259041647,0.3429528946667131
837,-4.890439514476323e-05,-0.1281294287593923,-0.0778380438143776,0.007270408157436553,0.07063896453352911,0.0859923501585322,0.0,0.0,0.5,0.11999999980522008,-5.443787857218777e-09,0.4999931628114238,0.35803620033122113,-2.4400535727076067e-05,0.4693538637981483,0.592968715662561,-6.346084432560023e-05,0.4202956156192541,0.8282739803520677,-0.00010107188626030667,0.37305759073663747,1.0663288066164358,-0.00012535148743257903,0.34256334369326175
838,-4.6440538847595256e-05,-0.12829602115109584,-0.07782802816950098,0.006796092635332511,0.07056326856132512,0.08586694191499729,0.0,0.0,0.5,0.1199999998565016,-4.672535765167662e-09,0.4999941314744451,0.35803113551331056,-2.4431073717026326e-05,0.4693155092550443,0.5929559942060412,-6.352056487103261e-05,0.42022060890671714,0.8282315809315319,-0.00010124912146526241,0.372834990122828,1.0662649042551624,-0.0001256620042666847,0.342173346469574
839,-4.950843639044968e-05,-0.128456034340339,-0.07781718882205944,0.0063187705380342764,0.07048780829645929,0.08574107846761646,0.0,0.0,0.5,0.11999999987059658,-4.437128362087166e-09,0.49999442713710673,0.3580260970824367,-2.4461943779336544e-05,0.46927673764180117,0.5929433868259717,-6.358026093727665e-05,0.4201456329390839,0.8281891486170069,-0.00010142653167865623,0.372612169705112,1.0662008233171978,-0.000125972855978463,0.3417829286523625
840,-4.917297880793314e-05,-0.12861915074277255,-0.0778070329758984,0.005839774934332721,0.07041277455943407,0.08561487046205662,0.0,0.0,0.5,0.11999999985293487,-4.730248457727581e-09,0.4999940589895187,0.3580210844238184,-2.4493143205223464e-05,0.4692375523605477,0.5929308916377721,-6.363993546588933e-05,0.42007068402188136,0.8281466814519154,-0.00010160411804960225,0.37238912804024826,1.0661365616361258,-0.00012628404216355062,0.3413920907494601
841,-5.433307100821555e-05,-0.12877573269199913,-0.07779605598878146,0.00535778246074442,0.07033797561483453,0.08548824689265482,0.0,0.0,0.5,0.11999999985492109,-4.698197400841741e-09,0.4999940992444158,0.3580160746975324,-2.452395992909112e-05,0.46919884773834336,0.5929183750749603,-6.369929808478141e-05,0.41999612685132814,0.8281040013046336,-0.00010178176262292532,0.3721660132754406,1.0660719178683438,-0.00012659558318483283,0.3410008071859352
842,-5.605159981194422e-05,-0.12893546506387857,-0.077785765650694,0.004874128347256768,0.07026360198663338,0.08536131759329169,0.0,0.0,0.5,0.11999999982287504,-5.19121475159968e-09,0.4999934800335489,0.3580110906637761,-2.455510419427174e-05,0.4691597317368187,0.5929059703183175,-6.375863945978242e-05,0.4199215963622806,0.8280612845939372,-0.00010195958360884513,0.37194267694320327,1.0660070904415428,-0.00012690745912059673,0.3406091029827198
843,-5.438872436803655e-05,-0.12909827073401725,-0.07777615532700256,0.0043887815924741795,0.0701896533966861,0.08523410163233325,0.0,0.0,0.5,0.1199999998114931,-5.355410367681153e-09,0.49999327381015807,0.3580061094123586,-2.458586382401069e-05,0.4691210988226485,0.5928935435167076,-6.381766927538696e-05,0.41984745717987454,0.8280183526799492,-0.00010213746285289177,0.37171926744098377,1.0659418772810025,-0.00012721968995121595,0.34021695304515254
844,-4.94075460081092e-05,-0.12926406963950157,-0.07776721771180455,0.003901711075684652,0.07011612943609902,0.0851066176857549,0.0,0.0,0.5,0.11999999982251201,-5.196532112404685e-09,0.4999934733551478,0.3580011315031141,-2.4616241353967458e-05,0.4690829458111343,0.5928810963516985,-6.387638564612775e-05,0.41977371167219385,0.8279752059779866,-0.00010231539965726789,0.37149578564522934,1.0658762777439528,-0.00012753227627916643,0.3398243566166276
845,-4.117498178382786e-05,-0.12943277784277096,-0.07775894467955496,0.0034128854469437767,0.07004302954609093,0.08497888403268357,0.0,0.0,0.5,0.11999999985353366,-4.720608957677356e-09,0.49999407109636074,0.35799615749416436,-2.4646239601882667e-05,0.4690452691633036,0.5928686305393488,-6.393478684427471e-05,0.4197003620091794,0.8279318449572572,-0.00010249339337709055,0.37127223236581797,1.065810291247917,-0.00012784521867901638,0.3394313129754067
846,-3.860385840633951e-05,-0.12959474236035542,-0.07774982840246517,0.002920975639317013,0.0699701623549771,0.08485082814098348,0.0,0.0,0.5,0.11999999989827727,-3.934034445531639e-09,0.49999505900375346,0.35799118794409746,-2.4675861739172455e-05,0.46900806489598185,0.5928561478429446,-6.399287133207097e-05,0.4196274101222177,0.8278882701588866,-0.00010267144343389554,0.37104860832933506,1.0657439172916905,-0.00012815851769555972,0.3390378214373504
847,-4.161681248442021e-05,-0.1297500652678098,-0.0777398746924717,0.0024260216654411596,0.06989752643628787,0.08472246721774784,0.0,0.0,0.5,0.11999999991058453,-3.688378285229024e-09,0.49999536753846074,0.3579862458094606,-2.4705819090067516e-05,0.46897043961325147,0.5928437822715402,-6.405093006746208e-05,0.41955449057930905,0.8278446594443095,-0.00010284966864497667,0.37082476430584305,1.0656773563188122,-0.00012847215421678902,0.3386439060063953
848,-5.011908831983157e-05,-0.12989886719350502,-0.07772909254862508,0.001928065902839861,0.069825120798774,0.08459381836164204,0.0,0.0,0.5,0.11999999989608245,-3.9762488465807284e-09,0.49999500598408625,0.35798133045154323,-2.473610895741247e-05,0.4689323967026024,0.5928315318810276,-6.41089660944269e-05,0.4194815995572704,0.8278010108214883,-0.0001030280701431016,0.37060069887252717,1.0656106061373423,-0.00012878612772896896,0.3382495673276762
849,-5.5143722134077223e-05,-0.13005086679487862,-0.07771899547359577,0.001428455283750203,0.06975313530072985,0.08446498889502446,0.0,0.0,0.5,0.11999999984928461,-4.788592763372901e-09,0.4999939857113105,0.35797644117988836,-2.476672720182033e-05,0.4688939413629808,0.5928193944535842,-6.416698182659325e-05,0.4194087340247406,0.8277573219324333,-0.00010320664880190006,0.37037641093224,1.065543664144101,-0.00012910043775220863,0.337854806004018
850,-5.674660998023022e-05,-0.13020599160660154,-0.07770957765874495,0.0009271598685437233,0.06968156971176523,0.08433599568190238,0.0,0.0,0.5,0.11999999981755023,-5.268667838654418e-09,0.49999338275544475,0.3579715547521019,-2.479695951844938e-05,0.46885597073383134,0.5928072347676886,-6.422468652985122e-05,0.41933625913257766,0.8277134118860855,-0.00010338528549671207,0.3701520501009398,1.0654763251805488,-0.00012941510293408838,0.3374595986147305
851,-5.498758045734543e-05,-0.13036416513760674,-0.07770083245981525,0.0004241494200077012,0.06961042365189289,0.08420685521667205,0.0,0.0,0.5,0.11999999980678934,-5.421814621429287e-09,0.49999319040896445,0.3579666717221418,-2.4826808111014506e-05,0.46881848204738086,0.5927950544444445,-6.428207821626535e-05,0.41926417737756044,0.8276692810051146,-0.00010356397944691979,0.36992761735905866,1.0654085884849012,-0.00012973012380694342,0.33706394449121907
852,-4.992926714059227e-05,-0.1305253081031079,-0.07769275258656193,-8.060640707746277e-05,0.06953969661501472,0.08407758363946596,0.0,0.0,0.5,0.11999999981858196,-5.25374939285849e-09,0.49999340149244,0.3579617926449551,-2.4856275541546672e-05,0.46878147208580156,0.5927828551549958,-6.433915508304144e-05,0.41919249102389866,0.8276249296861541,-0.00010374272993679944,0.36970311360550523,1.065340453378212,-0.000130045500875114,0.3366678430000632
853,-4.1638005858942444e-05,-0.13068933746218575,-0.07768532995040585,-0.0005871381809074765,0.06946938794948226,0.0839481967310789,0.0,0.0,0.5,0.11999999985042409,-4.770456433384222e-09,0.49999400848984477,0.35795691807346497,-2.4885364642497525e-05,0.46874493729166267,0.5927706386031003,-6.439591547969376e-05,0.41912120214459125,0.8275803583776377,-0.0001039215363022496,0.3694785396744078,1.0652719192399076,-0.0001303612346169782,0.33627129354046553
854,-3.9030187166548845e-05,-0.13084659504440616,-0.07767705535096481,-0.0010967826958518914,0.06939930753808697,0.08381862006212906,0.0,0.0,0.5,0.11999999989597662,-3.978273752525146e-09,0.4999950034408821,0.3579520485608425,-2.491407859007909e-05,0.46870887367575786,0.5927584065383307,-6.445235794067403e-05,0.41905031258029174,0.8275355675984816,-0.00010410039794434543,0.3692538963179853,1.0652029855295597,-0.0001306773254828518,0.33587429554683806
855,-4.202796599537358e-05,-0.13099718372335348,-0.07766793463196073,-0.0016094990983868728,0.06932945382821899,0.0836888683971958,0.0,0.0,0.5,0.11999999990859868,-3.729111564378183e-09,0.4999953163790258,0.3579472073338845,-2.4943128764544462e-05,0.46867238777178355,0.5927462940136221,-6.450877302488095e-05,0.4189794574001411,0.8274907371171871,-0.00010427943434210868,0.36902903347509614,1.0651338554599097,-0.0001309937557808953,0.3354768712393795
856,-5.053603913101053e-05,-0.13114122499650302,-0.0776579768392277,-0.002125244150725577,0.06925982570262242,0.08355895642672904,0.0,0.0,0.5,0.11999999989401901,-4.015532217294793e-09,0.4999949566456806,0.3579423937337023,-2.497251248180288e-05,0.4686354829508748,0.5927342990351219,-6.456516385267397e-05,0.41890863268513634,0.8274458649123951,-0.0001044586466062597,0.36880394975081915,1.0650645268178736,-0.00013131052489994633,0.33507902138578716
857,-5.558294472701942e-05,-0.13128844430421469,-0.07764869693697844,-0.002642661377144845,0.06919061151259873,0.08342898851863975,0.0,0.0,0.5,0.11999999984676654,-4.8284300330107625e-09,0.49999393567722905,0.35793760704912525,-2.500222561011399e-05,0.4685981644023235,0.592722419332553,-6.462153291214744e-05,0.4188378353103039,0.8274009485920251,-0.00010463803558616034,0.3685786440783451,1.0649949969725276,-0.00013162763226039984,0.3346807467139791
858,-5.722421192651459e-05,-0.131438769830051,-0.07764008912913772,-0.0031617799941384803,0.06912181093699502,0.0832989792101195,0.0,0.0,0.5,0.1199999998146322,-5.310633049879459e-09,0.49999333004875035,0.3579328237419966,-2.503155382443379e-05,0.46856132929097183,0.5927105185772017,-6.467759004431628e-05,0.41876742970418374,0.8273558053053814,-0.00010481748145019777,0.36835326696156345,1.0649250579327507,-0.00013194509487188133,0.3342820258605156
859,-5.5519205979807356e-05,-0.1315921258323889,-0.07763214680209513,-0.0036826295114006625,0.06905342350902419,0.08316894270340448,0.0,0.0,0.5,0.11999999980352337,-5.4674467607533856e-09,0.49999313309674914,0.35792804436163905,-2.506049934737451e-05,0.4685249748253044,0.5926985983791403,-6.473333333661388e-05,0.41869741826889906,0.8273104353553689,-0.00010499698340033046,0.36812781940280165,1.0648547088997666,-0.00013226291317480196,0.3338828582722443
860,-5.0530009295268154e-05,-0.1317484338670053,-0.07762486271304461,-0.004205239543055575,0.068985448639426,0.08303889288055086,0.0,0.0,0.5,0.11999999981505709,-5.304543176468812e-09,0.49999333769739757,0.35792326945818453,-2.508906475142634e-05,0.4684890977743541,0.5926866603973291,-6.478876105734009e-05,0.41862780317936277,0.8272648391177586,-0.00010517654070251024,0.36790230232394017,1.0647839491568754,-0.00013258108758331842,0.33348324342894964
861,-4.232225852764819e-05,-0.1319076118893396,-0.07761822884783352,-0.004729639915053691,0.06891788559850157,0.08290884329863103,0.0,0.0,0.5,0.11999999984680307,-4.827853916629192e-09,0.49999393640080914,0.35791849957955146,-2.5117252871732482e-05,0.4684536945773178,0.5926747063221968,-6.48438716231192e-05,0.4185585864243123,0.8272190170189675,-0.00010535615267356799,0.36767671658316176,1.0647127780448455,-0.00013289961848738982,0.3330831808410529
862,-3.9814923920041184e-05,-0.13205999746169914,-0.07761073473340081,-0.005257175583640317,0.0688505456331038,0.0827787179420956,0.0,0.0,0.5,0.11999999989252959,-4.043650188649788e-09,0.499994921330588,0.3579137352735915,-2.5145066874507418e-05,0.46841876125753573,0.5926627378880359,-6.489866362928205e-05,0.41848976976786956,0.8271729695536961,-0.00010553581869362678,0.3674510629588208,1.064641194982562,-0.0001332185062504427,0.3326826700518412
863,-4.2929314919665407e-05,-0.13220569461833426,-0.07760238632649419,-0.005787804858810014,0.06878342708315709,0.08264852940278529,0.0,0.0,0.5,0.11999999990488634,-3.8040886811524745e-09,0.4999952222106453,0.3579090000330532,-2.5173218089393083e-05,0.4683834044122885,0.5926508911700256,-6.495342713372974e-05,0.4184209889085036,0.827126878364343,-0.00010571565889593669,0.36722519056830016,1.064569405912334,-0.0001335377346664672,0.3322817314156411
864,-5.1569236539541034e-05,-0.1323448260665627,-0.07759319279796993,-0.006321483650450428,0.06871652872365892,0.08251829022912104,0.0,0.0,0.5,0.11999999988942446,-4.101650961245608e-09,0.49999484848384407,0.3579042931783547,-2.5201703810277126e-05,0.46834762744035435,0.5926391641196093,-6.500816531291434e-05,0.4183522398567162,0.8270807413937329,-0.0001058956743646934,0.3669990980498826,1.0644974085933652,-0.00013385730303480683,0.3318803658124227
865,-5.676003254459777e-05,-0.13248712270458704,-0.07758467045805349,-0.006856845665097745,0.06865003730535751,0.08238810204917248,0.0,0.0,0.5,0.11999999984043683,-4.927146146872302e-09,0.4999938116935795,0.35789961397721226,-2.5230519879494662e-05,0.4683114355635791,0.5926275544095025,-6.50628807097078e-05,0.4182835194187085,0.8270345562096111,-0.0001060758659209129,0.3667727843723228,1.0644252003608095,-0.0001341772106841812,0.3314785740851733
866,-5.8557004250944576e-05,-0.13263251318574767,-0.07757681351626197,-0.007393919475550454,0.06858395242598898,0.08225797732847633,0.0,0.0,0.5,0.11999999980669793,-5.423097070824989e-09,0.49999318879825727,0.357894938602189,-2.525895207261816e-05,0.46827572582044624,0.5926159246317722,-6.511728383736756e-05,0.4182151911787387,0.826988138044041,-0.00010625611303990696,0.36654640091004187,1.0643525704430399,-0.00013449747293484078,0.3310763369923275
867,-5.7019081565771116e-05,-0.1327809224595886,-0.07756961540107354,-0.007932733925928203,0.06851827354389385,0.08212792823007949,0.0,0.0,0.5,0.11999999979426465,-5.594787458394458e-09,0.4999929731617212,0.35789026759881043,-2.5287002636815235e-05,0.4682404953886099,0.5926042763880108,-6.517137285548432e-05,0.4181472574483429,0.8269414871835268,-0.00010643641490900754,0.36631994868381024,1.0642795180088422,-0.00013481809014221976,0.3306736540875679
868,-5.220769082095345e-05,-0.1329322730082914,-0.07756306895082961,-0.008473317940985003,0.06845300000134878,0.08199796662901972,0.0,0.0,0.5,0.11999999980492948,-5.447847725879922e-09,0.4999931577123846,0.35788560151291227,-2.5314674151912407e-05,0.4682057410278838,0.5925926113258022,-6.522514609667867e-05,0.41807972032160506,0.8268946039840143,-0.00010661677077703228,0.3660934286369252,1.0642060423056579,-0.00013513906263714696,0.3302705249551786
869,-4.418743645162634e-05,-0.1330864841162511,-0.07755716629810848,-0.009015700612339089,0.06838813101011741,0.08186810410880432,0.0,0.0,0.5,0.11999999983646141,-4.98814680852355e-09,0.4999937350790901,0.3578809408875648,-2.5341969442023856e-05,0.46817145919129594,0.5925809311209985,-6.52786020335723e-05,0.4180125817168999,0.8268474888481593,-0.00010679717994101015,0.3658668416523984,1.064132142634298,-0.0001354603907280423,0.32986694920793885
